"codigo_ibge","municipio","uf","status","arquivo_commons","pagina_origem","motivo","tentativas"
"2210102","São José do Peixe","PI","nao_encontrado","","","",0
"2210201","São José do Piauí","PI","nao_encontrado","","","",0
"2210300","São Julião","PI","nao_encontrado","","","",0
"2210359","São Lourenço do Piauí","PI","nao_encontrado","","","",0
"2210375","São Luis do Piauí","PI","nao_encontrado","","","",0
"2210383","São Miguel da Baixa Grande","PI","nao_encontrado","","","",0
"2210607","São Raimundo Nonato","PI","rejeitado","File:Brasao-sao-raimundo-nonato.svg","https://commons.wikimedia.org/wiki/File:Brasao-sao-raimundo-nonato.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2210631","Sebastião Leal","PI","nao_encontrado","","","",0
"2210656","Sigefredo Pacheco","PI","nao_encontrado","","","",0
"2210706","Simões","PI","nao_encontrado","","","",0
"2210805","Simplício Mendes","PI","nao_encontrado","","","",0
"2210938","Sussuapara","PI","nao_encontrado","","","",0
"2210953","Tamboril do Piauí","PI","nao_encontrado","","","",0
"2210979","Tanque do Piauí","PI","nao_encontrado","","","",0
"2211209","Uruçuí","PI","nao_encontrado","","","",0
"2211357","Várzea Branca","PI","nao_encontrado","","","",0
"2211407","Várzea Grande","PI","nao_encontrado","","","",0
"2211605","Vila Nova do Piauí","PI","nao_encontrado","","","",0
"2211704","Wall Ferraz","PI","nao_encontrado","","","",0
"2300408","Aiuaba","CE","nao_encontrado","","","",0
"2300606","Altaneira","CE","nao_encontrado","","","",0
"2300804","Antonina do Norte","CE","nao_encontrado","","","",0
"2301307","Araripe","CE","nao_encontrado","","","",0
"2301604","Assaré","CE","nao_encontrado","","","",0
"2301703","Aurora","CE","nao_encontrado","","","",0
"2301802","Baixio","CE","nao_encontrado","","","",0
"2302057","Barroquinha","CE","nao_encontrado","","","",0
"2303006","Caridade","CE","nao_encontrado","","","",0
"2303931","Choró","CE","nao_encontrado","","","",0
"2303956","Chorozinho","CE","nao_encontrado","","","",0
"2304285","Eusébio","CE","nao_encontrado","","","",0
"2304608","General Sampaio","CE","nao_encontrado","","","",0
"2304954","Guaiúba","CE","nao_encontrado","","","",0
"2305100","Guaramiranga","CE","nao_encontrado","","","",0
"2305332","Ibicuitinga","CE","nao_encontrado","","","",0
"2305654","Ipaporanga","CE","nao_encontrado","","","",0
"2305803","Ipu","CE","nao_encontrado","","","",0
"2306009","Iracema","CE","nao_encontrado","","","",0
"2306553","Itarema","CE","nao_encontrado","","","",0
"2306900","Jaguaribe","CE","nao_encontrado","","","",0
"2307205","Jati","CE","nao_encontrado","","","",0
"2309201","Nova Olinda","CE","nao_encontrado","","","",0
"2309409","Novo Oriente","CE","nao_encontrado","","","",0
"2310902","Piquet Carneiro","CE","nao_encontrado","","","",0
"2310951","Pires Ferreira","CE","nao_encontrado","","","",0
"2311207","Potengi","CE","nao_encontrado","","","",0
"2311231","Potiretama","CE","nao_encontrado","","","",0
"2311504","Quixeré","CE","nao_encontrado","","","",0
"2311959","Salitre","CE","nao_encontrado","","","",0
"2312106","Santana do Cariri","CE","nao_encontrado","","","",0
"2313559","Tururu","CE","nao_encontrado","","","",0
"2313609","Ubajara","CE","nao_encontrado","","","",0
"2313708","Umari","CE","nao_encontrado","","","",0
"2313757","Umirim","CE","nao_encontrado","","","",0
"2408409","Olho d'Água do Borges","RN","nao_encontrado","","","",0
"2411809","São Fernando","RN","nao_encontrado","","","",0
"2501351","Assunção","PB","nao_encontrado","","","",0
"2501708","Barra de São Miguel","PB","nao_encontrado","","","",0
"2502409","Bonito de Santa Fé","PB","nao_encontrado","","","",0
"2503407","Cacimba de Areia","PB","nao_encontrado","","","",0
"2505279","Curral de Cima","PB","nao_encontrado","","","",0
"2510600","Ouro Velho","PB","nao_encontrado","","","",0
"2511004","Pedra Branca","PB","nao_encontrado","","","",0
"2512200","Prata","PB","rejeitado","File:Brasão do Município de Prata, Paraíba.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_do_Munic%C3%ADpio_de_Prata,_Para%C3%ADba.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2514305","São José de Caiana","PB","nao_encontrado","","","",0
"2601805","Betânia","PE","rejeitado","File:Brasao Betania.svg","https://commons.wikimedia.org/wiki/File:Brasao_Betania.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2602308","Bonito","PE","rejeitado","File:Brasao Bonito.svg","https://commons.wikimedia.org/wiki/File:Brasao_Bonito.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2602407","Brejão","PE","rejeitado","File:Brasao brejao.svg","https://commons.wikimedia.org/wiki/File:Brasao_brejao.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2602704","Buenos Aires","PE","rejeitado","File:Brasão de Buenos Aires, PE.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Buenos_Aires,_PE.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2603454","Camaragibe","PE","nao_encontrado","","","",0
"2604304","Cedro","PE","nao_encontrado","","","",0
"2604502","Chã Grande","PE","nao_encontrado","","","",0
"2605103","Custódia","PE","nao_encontrado","File:Brasão de Custódia, PE.jpg","","",0
"2605459","Fernando de Noronha","PE","rejeitado","File:Coat of Arms of Fernando de Noronha.svg","https://commons.wikimedia.org/wiki/File:Coat_of_Arms_of_Fernando_de_Noronha.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2606903","Iguaracy","PE","nao_encontrado","","","",0
"2607505","Itaíba","PE","nao_encontrado","","","",0
"2607703","Itapetim","PE","rejeitado","File:Brasão de Itapetim,Pernambuco.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Itapetim,Pernambuco.svg","Validação automática de segurança: Formato de imagem não permitido",0
"2608008","Jataúba","PE","nao_encontrado","","","",0
"2608107","João Alfredo","PE","nao_encontrado","","","",0
"2608206","Joaquim Nabuco","PE","nao_encontrado","","","",0
"2608404","Jurema","PE","nao_encontrado","","","",0
"2609006","Macaparana","PE","nao_encontrado","","","",0
"2609154","Manari","PE","nao_encontrado","","","",0
"2609204","Maraial","PE","nao_encontrado","","","",0
"2610301","Paranatama","PE","nao_encontrado","","","",0
"2610806","Pedra","PE","nao_encontrado","","","",0
"2611705","Riacho das Almas","PE","nao_encontrado","","","",0
"2611903","Rio Formoso","PE","nao_encontrado","","","",0
"2612109","Salgadinho","PE","nao_encontrado","","","",0
"2612455","Santa Cruz","PE","nao_encontrado","","","",0
"2612554","Santa Filomena","PE","nao_encontrado","","","",0
"2612901","São Benedito do Sul","PE","nao_encontrado","","","",0
"2613107","São Caitano","PE","nao_encontrado","","","",0
"2614006","Serrita","PE","nao_encontrado","","","",0
"2614303","Moreilândia","PE","nao_encontrado","","","",0
"2615201","Terra Nova","PE","nao_encontrado","","","",0
"2615300","Timbaúba","PE","licenca_pendente","File:Bandeira de Timbaúba PE.jpg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Timba%C3%BAba_PE.jpg","",0
"2615409","Toritama","PE","nao_encontrado","","","",0
"2615607","Trindade","PE","nao_encontrado","","","",0
"2700409","Atalaia","AL","licenca_pendente","File:Brasão de Atalaia AL.jpg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Atalaia_AL.jpg","",0
"2701001","Boca da Mata","AL","nao_encontrado","","","",0
"2701100","Branquinha","AL","rejeitado","File:Brasão de Branquinha Alagoas.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Branquinha_Alagoas.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2701506","Campo Grande","AL","nao_encontrado","","","",0
"2701605","Canapi","AL","nao_encontrado","","","",0
"2702553","Estrela de Alagoas","AL","nao_encontrado","","","",0
"2702603","Feira Grande","AL","nao_encontrado","","","",0
"2702702","Feliz Deserto","AL","nao_encontrado","","","",0
"2703205","Igreja Nova","AL","nao_encontrado","","","",0
"2703403","Jacaré dos Homens","AL","nao_encontrado","","","",0
"2703809","Joaquim Gomes","AL","nao_encontrado","","","",0
"2703908","Jundiá","AL","nao_encontrado","","","",0
"2704005","Junqueiro","AL","nao_encontrado","","","",0
"2704401","Major Isidoro","AL","nao_encontrado","","","",0
"2704609","Maravilha","AL","nao_encontrado","","","",0
"2704807","Maribondo","AL","nao_encontrado","","","",0
"2704906","Mar Vermelho","AL","nao_encontrado","","","",0
"2705002","Mata Grande","AL","nao_encontrado","","","",0
"2705200","Messias","AL","nao_encontrado","","","",0
"2705408","Monteirópolis","AL","nao_encontrado","","","",0
"2705804","Olho d'Água do Casado","AL","nao_encontrado","","","",0
"2706208","Palestina","AL","rejeitado","File:Brasão de Palestina Alagoas.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Palestina_Alagoas.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2706422","Pariconha","AL","nao_encontrado","","","",0
"2706505","Passo de Camaragibe","AL","nao_encontrado","","","",0
"2706604","Paulo Jacinto","AL","rejeitado","File:Paulo Jacinto (AL).tif","https://commons.wikimedia.org/wiki/File:Paulo_Jacinto_(AL).tif","Validação automática de segurança: Formato de imagem não permitido",0
"2706901","Pilar","AL","nao_encontrado","","","",0
"2707008","Pindoba","AL","nao_encontrado","","","",0
"2707305","Porto Calvo","AL","nao_encontrado","","","",0
"2707701","Rio Largo","AL","nao_encontrado","","","",0
"2707800","Roteiro","AL","nao_encontrado","","","",0
"2708204","São Brás","AL","nao_encontrado","","","",0
"2708402","São José da Tapera","AL","nao_encontrado","","","",0
"2708709","São Miguel dos Milagres","AL","nao_encontrado","","","",0
"2708808","São Sebastião","AL","nao_encontrado","","","",0
"2709004","Tanque d'Arca","AL","nao_encontrado","","","",0
"2804201","Monte Alegre de Sergipe","SE","nao_encontrado","","","",0
"2805000","Pedra Mole","SE","nao_encontrado","File:Brasão Pedra Mole.jpg","","",0
"2806008","Ribeirópolis","SE","nao_encontrado","","","",0
"2807402","Tobias Barreto","SE","nao_encontrado","","","",0
"2900405","Água Fria","BA","nao_encontrado","","","",0
"2901007","Amargosa","BA","nao_encontrado","","","",0
"2904852","Cabaceiras do Paraguaçu","BA","nao_encontrado","File:Brasão Cabaceiras do Paraguaçu BA.jpg","","",0
"2905156","Caetanos","BA","nao_encontrado","","","",0
"2906105","Canápolis","BA","nao_encontrado","","","",0
"2907004","Cardeal da Silva","BA","nao_encontrado","","","",0
"2908804","Contendas do Sincorá","BA","nao_encontrado","","","",0
"2909406","Cotegipe","BA","nao_encontrado","","","",0
"2911907","Iaçu","BA","nao_encontrado","","","",0
"2912707","Ibirapitanga","BA","nao_encontrado","","","",0
"2914802","Itabuna","BA","rejeitado","File:BrasaoItabuna.svg","https://commons.wikimedia.org/wiki/File:BrasaoItabuna.svg","Validação automática de segurança: Imagem recusada pelo processador: Input buffer has corrupt header: glib: XML parse error: error code=201 (3) in (null):282:59: Namespace prefix sodipodi for nodetypes on path is not defined",0
"2914901","Itacaré","BA","licenca_pendente","File:Brazaoibirapua.jpg","https://commons.wikimedia.org/wiki/File:Brazaoibirapua.jpg","",0
"2915353","Itaguaçu da Bahia","BA","nao_encontrado","","","",0
"2916906","Itiruçu","BA","nao_encontrado","","","",0
"2917003","Itiúba","BA","nao_encontrado","","","",0
"2917904","Jandaíra","BA","nao_encontrado","","","",0
"2919058","Lajedo do Tabocal","BA","nao_encontrado","","","",0
"2919603","Macajuba","BA","nao_encontrado","","","",0
"2920007","Maiquinique","BA","nao_encontrado","File:Brasão Maiquinique.jpg","","",0
"2921203","Miguel Calmon","BA","nao_encontrado","","","",0
"2922250","Muquém do São Francisco","BA","nao_encontrado","","","",0
"2928109","Santa Maria da Vitória","BA","nao_encontrado","","","",0
"2929370","São José do Jacuípe","BA","nao_encontrado","","","",0
"2929404","São Miguel das Matas","BA","nao_encontrado","","","",0
"2929750","Saubara","BA","nao_encontrado","","","",0
"2930758","Sítio do Mato","BA","nao_encontrado","","","",0
"2931202","Taperoá","BA","nao_encontrado","","","",0
"2931400","Teodoro Sampaio","BA","nao_encontrado","","","",0
"2933109","Várzea do Poço","BA","nao_encontrado","","","",0
"2933158","Várzea Nova","BA","rejeitado","File:BrasaoVN.svg","https://commons.wikimedia.org/wiki/File:BrasaoVN.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2933406","Wagner","BA","nao_encontrado","","","",0
"3102704","Cachoeira de Pajeú","MG","nao_encontrado","File:Brasão de Cachoeira de Pajeú.jpg","","",0
"3114600","Carrancas","MG","nao_encontrado","File:Brasão de Carrancas.jpg","","",0
"3115102","Cássia","MG","rejeitado","File:Brasao de Armas Cassia.svg","https://commons.wikimedia.org/wiki/File:Brasao_de_Armas_Cassia.svg","Validação automática de segurança: SVG contém conteúdo ativo ou recurso externo",0
"3116506","Claro dos Poções","MG","nao_encontrado","","","",0
"3124203","Espera Feliz","MG","rejeitado","File:Brasão de Armas do municipío de Espera Feliz.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Armas_do_municip%C3%ADo_de_Espera_Feliz.svg","Validação automática de segurança: Formato de imagem não permitido",0
"3124906","Eugenópolis","MG","nao_encontrado","","","",0
"3125507","São Gonçalo do Rio Preto","MG","nao_encontrado","","","",0
"3126109","Formiga","MG","licenca_pendente","File:Brasaomunicipiodeformiga.jpg","https://commons.wikimedia.org/wiki/File:Brasaomunicipiodeformiga.jpg","",0
"3127339","Gameleiras","MG","nao_encontrado","","","",0
"3127701","Governador Valadares","MG","rejeitado","File:Brasao GovernadorValadares MinasGerais Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_GovernadorValadares_MinasGerais_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3127800","Grão Mogol","MG","nao_encontrado","","","",0
"3128105","Guapé","MG","rejeitado","File:Brasão de Guapé-MG.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Guap%C3%A9-MG.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3128253","Guaraciama","MG","nao_encontrado","","","",0
"3130556","Imbé de Minas","MG","nao_encontrado","File:Brasao de Imbé de Minas.png","","",0
"3130705","Indianópolis","MG","nao_encontrado","","","",0
"3131000","Inhaúma","MG","nao_encontrado","","","",0
"3131109","Inimutaba","MG","nao_encontrado","","","",0
"3132008","Itacambira","MG","nao_encontrado","","","",0
"3132107","Itacarambi","MG","rejeitado","File:Brasão da Bandeira da Cidade de Itacarambi.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_da_Bandeira_da_Cidade_de_Itacarambi.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3132800","Itambé do Mato Dentro","MG","nao_encontrado","","","",0
"3132909","Itamogi","MG","nao_encontrado","","","",0
"3133303","Itaobim","MG","rejeitado","File:Brasão Itaobim SVG 001.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_Itaobim_SVG_001.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3133402","Itapagipe","MG","nao_encontrado","","","",0
"3134301","Itumirim","MG","nao_encontrado","","","",0
"3135076","Jampruca","MG","nao_encontrado","","","",0
"3135456","Jenipapo de Minas","MG","nao_encontrado","","","",0
"3135506","Jequeri","MG","nao_encontrado","","","",0
"3135605","Jequitaí","MG","nao_encontrado","","","",0
"3135704","Jequitibá","MG","nao_encontrado","","","",0
"3136009","Joaíma","MG","nao_encontrado","","","",0
"3136405","Joaquim Felício","MG","nao_encontrado","","","",0
"3136504","Jordânia","MG","nao_encontrado","","","",0
"3136520","José Gonçalves de Minas","MG","nao_encontrado","","","",0
"3136579","Josenópolis","MG","nao_encontrado","","","",0
"3136801","Juramento","MG","nao_encontrado","","","",0
"3137205","Lagoa da Prata","MG","nao_encontrado","","","",0
"3138005","Laranjal","MG","rejeitado","File:Brasão de Laranjal - MG.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Laranjal_-_MG.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3138104","Lassance","MG","nao_encontrado","","","",0
"3138302","Leandro Ferreira","MG","nao_encontrado","","","",0
"3138351","Leme do Prado","MG","nao_encontrado","","","",0
"3138682","Luislândia","MG","nao_encontrado","","","",0
"3138708","Luminárias","MG","rejeitado","File:Brasao municipio luminarias minas gerais brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_municipio_luminarias_minas_gerais_brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3138906","Machacalis","MG","nao_encontrado","","","",0
"3139201","Malacacheta","MG","nao_encontrado","","","",0
"3139706","Maravilhas","MG","nao_encontrado","","","",0
"3140100","Marilac","MG","nao_encontrado","","","",0
"3140506","Martinho Campos","MG","nao_encontrado","","","",0
"3140605","Materlândia","MG","nao_encontrado","","","",0
"3140902","Matipó","MG","nao_encontrado","","","",0
"3141306","Medeiros","MG","nao_encontrado","","","",0
"3141504","Mendes Pimentel","MG","nao_encontrado","","","",0
"3141801","Minas Novas","MG","nao_encontrado","","","",0
"3142403","Moema","MG","nao_encontrado","","","",0
"3142601","Monsenhor Paulo","MG","nao_encontrado","","","",0
"3143153","Monte Formoso","MG","nao_encontrado","","","",0
"3143609","Morro da Garça","MG","nao_encontrado","","","",0
"3143708","Morro do Pilar","MG","nao_encontrado","","","",0
"3143807","Munhoz","MG","nao_encontrado","","","",0
"3144375","Natalândia","MG","nao_encontrado","","","",0
"3144607","Nepomuceno","MG","nao_encontrado","","","",0
"3144672","Nova Belém","MG","nao_encontrado","","","",0
"3145372","Novorizonte","MG","nao_encontrado","","","",0
"3145406","Olaria","MG","nao_encontrado","","","",0
"3145455","Olhos-d'Água","MG","nao_encontrado","","","",0
"3145703","Oliveira Fortes","MG","nao_encontrado","","","",0
"3145877","Orizânia","MG","nao_encontrado","","","",0
"3146206","Ouro Verde de Minas","MG","nao_encontrado","","","",0
"3146255","Padre Carvalho","MG","nao_encontrado","","","",0
"3146305","Padre Paraíso","MG","nao_encontrado","","","",0
"3146404","Paineiras","MG","nao_encontrado","","","",0
"3146552","Pai Pedro","MG","nao_encontrado","","","",0
"3146602","Paiva","MG","nao_encontrado","","","",0
"3146750","Palmópolis","MG","nao_encontrado","","","",0
"3147956","Patis","MG","nao_encontrado","","","",0
"3148608","Peçanha","MG","nao_encontrado","","","",0
"3148756","Pedra Bonita","MG","nao_encontrado","","","",0
"3148806","Pedra do Anta","MG","nao_encontrado","","","",0
"3148905","Pedra do Indaiá","MG","nao_encontrado","","","",0
"3149002","Pedra Dourada","MG","nao_encontrado","","","",0
"3149150","Pedras de Maria da Cruz","MG","nao_encontrado","","","",0
"3149200","Pedrinópolis","MG","nao_encontrado","","","",0
"3149408","Pedro Teixeira","MG","nao_encontrado","","","",0
"3149606","Pequi","MG","nao_encontrado","","","",0
"3149705","Perdigão","MG","nao_encontrado","","","",0
"3150109","Piau","MG","nao_encontrado","","","",0
"3150158","Piedade de Caratinga","MG","nao_encontrado","","","",0
"3150406","Piedade dos Gerais","MG","nao_encontrado","","","",0
"3150539","Pingo-d'Água","MG","nao_encontrado","File:Brasão de Pingo-d'Água MG.png","","",0
"3150570","Pintópolis","MG","nao_encontrado","","","",0
"3152131","Ponto Chique","MG","nao_encontrado","","","",0
"3152303","Porto Firme","MG","nao_encontrado","","","",0
"3153103","Presidente Bernardes","MG","nao_encontrado","","","",0
"3153202","Presidente Juscelino","MG","nao_encontrado","","","",0
"3153806","Queluzito","MG","nao_encontrado","","","",0
"3154457","Riachinho","MG","nao_encontrado","","","",0
"3154507","Riacho dos Machados","MG","nao_encontrado","","","",0
"3154705","Ribeirão Vermelho","MG","nao_encontrado","","","",0
"3155207","Rio Espera","MG","nao_encontrado","","","",0
"3156304","Rodeiro","MG","nao_encontrado","","","",0
"3156452","Rosário da Limeira","MG","nao_encontrado","","","",0
"3157104","Salto da Divisa","MG","nao_encontrado","","","",0
"3157302","Santa Bárbara do Tugúrio","MG","nao_encontrado","","","",0
"3157336","Santa Cruz de Minas","MG","nao_encontrado","","","",0
"3157377","Santa Cruz de Salinas","MG","nao_encontrado","","","",0
"3158508","Santana de Pirapama","MG","nao_encontrado","","","",0
"3158607","Santana do Deserto","MG","nao_encontrado","","","",0
"3158953","Santana do Paraíso","MG","nao_encontrado","File:Brasão de Santana do Paraíso MG.jpg","","",0
"3159407","Santa Rita de Ibitipoca","MG","nao_encontrado","","","",0
"3159704","Santa Rosa da Serra","MG","nao_encontrado","","","",0
"3160009","Santo Antônio do Aventureiro","MG","nao_encontrado","","","",0
"3160454","Santo Antônio do Retiro","MG","nao_encontrado","","","",0
"3161304","São Francisco de Sales","MG","nao_encontrado","","","",0
"3161403","São Francisco do Glória","MG","nao_encontrado","","","",0
"3161601","São Geraldo da Piedade","MG","nao_encontrado","","","",0
"3161700","São Gonçalo do Abaeté","MG","nao_encontrado","","","",0
"3162203","São João Batista do Glória","MG","nao_encontrado","","","",0
"3162252","São João da Lagoa","MG","nao_encontrado","","","",0
"3162401","São João da Ponte","MG","nao_encontrado","","","",0
"3162450","São João das Missões","MG","nao_encontrado","","","",0
"3162575","São João do Manteninha","MG","nao_encontrado","","","",0
"3162658","São João do Pacuí","MG","nao_encontrado","","","",0
"3163805","São Miguel do Anta","MG","nao_encontrado","","","",0
"3163904","São Pedro da União","MG","nao_encontrado","","","",0
"3164308","São Roque de Minas","MG","nao_encontrado","","","",0
"3164472","São Sebastião do Anta","MG","nao_encontrado","","","",0
"3164506","São Sebastião do Maranhão","MG","nao_encontrado","","","",0
"3164605","São Sebastião do Oeste","MG","nao_encontrado","","","",0
"3164803","São Sebastião do Rio Preto","MG","nao_encontrado","","","",0
"3165107","São Tomás de Aquino","MG","nao_encontrado","","","",0
"3165909","Senador Modestino Gonçalves","MG","nao_encontrado","","","",0
"3166501","Serra Azul de Minas","MG","nao_encontrado","","","",0
"3166808","Serra do Salitre","MG","nao_encontrado","","","",0
"3166956","Serranópolis de Minas","MG","nao_encontrado","","","",0
"3167004","Serranos","MG","nao_encontrado","","","",0
"3167400","Silvianópolis","MG","nao_encontrado","","","",0
"3167509","Simão Pereira","MG","nao_encontrado","","","",0
"3168200","Tapiraí","MG","nao_encontrado","","","",0
"3169000","Tocantins","MG","nao_encontrado","","","",0
"3169109","Toledo","MG","nao_encontrado","","","",0
"3169802","Turvolândia","MG","nao_encontrado","","","",0
"3170479","Uruana de Minas","MG","nao_encontrado","","","",0
"3170602","Vargem Bonita","MG","nao_encontrado","","","",0
"3170651","Vargem Grande do Rio Pardo","MG","nao_encontrado","","","",0
"3170750","Varjão de Minas","MG","nao_encontrado","","","",0
"3171030","Verdelândia","MG","nao_encontrado","","","",0
"3171105","Veríssimo","MG","nao_encontrado","","","",0
"3171808","Virginópolis","MG","nao_encontrado","","","",0
"3171907","Virgolândia","MG","nao_encontrado","","","",0
"3172103","Volta Grande","MG","nao_encontrado","","","",0
"3201803","Divino de São Lourenço","ES","nao_encontrado","","","",0
"3302502","Magé","RJ","rejeitado","File:Brasão de Magé, RJ.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Mag%C3%A9,_RJ.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3303609","Paracambi","RJ","rejeitado","File:Paracambi brasao.svg","https://commons.wikimedia.org/wiki/File:Paracambi_brasao.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3500204","Adolfo","SP","nao_encontrado","","","",0
"3500758","Alambari","SP","nao_encontrado","File:Brasao Alambari.jpg","","",0
"3503307","Araras","SP","rejeitado","File:Brasão de Araras.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Araras.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3504602","Bady Bassitt","SP","rejeitado","File:Brasao BadyBassit SaoPaulo Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_BadyBassit_SaoPaulo_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3509254","Cajati","SP","nao_encontrado","","","",0
"3510153","Canitar","SP","nao_encontrado","","","",0
"3512001","Colina","SP","nao_encontrado","","","",0
"3515129","Emilianópolis","SP","nao_encontrado","","","",0
"3515350","Euclides da Cunha Paulista","SP","nao_encontrado","","","",0
"3517901","Guaraci","SP","rejeitado","File:Brasaoguaraci.svg","https://commons.wikimedia.org/wiki/File:Brasaoguaraci.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3522703","Itápolis","SP","licenca_pendente","File:Itápolisbrasão.jpg","https://commons.wikimedia.org/wiki/File:It%C3%A1polisbras%C3%A3o.jpg","",0
"3523404","Itatiba","SP","rejeitado","File:Brasão do Município de Itatiba-SP.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_do_Munic%C3%ADpio_de_Itatiba-SP.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3525409","Jeriquara","SP","nao_encontrado","","","",0
"3525854","Jumirim","SP","nao_encontrado","","","",0
"3526100","Juquiá","SP","nao_encontrado","","","",0
"3526407","Laranjal Paulista","SP","rejeitado","File:Brasão de Laranjal Paulista.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Laranjal_Paulista.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3526704","Leme","SP","rejeitado","File:Brasao Leme SaoPaulo Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_Leme_SaoPaulo_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3526902","Limeira","SP","rejeitado","File:Brasao Limeira SaoPaulo Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_Limeira_SaoPaulo_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3532843","Nova Canaã Paulista","SP","nao_encontrado","","","",0
"3537602","Peruíbe","SP","rejeitado","File:Brasao Peruibe SaoPaulo Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_Peruibe_SaoPaulo_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3540507","Porangaba","SP","nao_encontrado","","","",0
"3543907","Rio Claro","SP","rejeitado","File:Coat of arms of Rio Claro (São Paulo).svg","https://commons.wikimedia.org/wiki/File:Coat_of_arms_of_Rio_Claro_(S%C3%A3o_Paulo).svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3546207","Santa Cruz da Conceição","SP","nao_encontrado","","","",0
"3548500","Santos","SP","rejeitado","File:Brasao Santos SaoPaulo Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_Santos_SaoPaulo_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3548807","São Caetano do Sul","SP","rejeitado","File:Brasao SaoCaetano SaoPaulo Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_SaoCaetano_SaoPaulo_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3549003","São Francisco","SP","nao_encontrado","","","",0
"3550308","São Paulo","SP","rejeitado","File:Brasão da cidade de São Paulo.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_da_cidade_de_S%C3%A3o_Paulo.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"3555356","Ubarana","SP","nao_encontrado","","","",0
